date,open,high,low,close,adjclose,volume,moving_avg,increase_rate_vol,increase_rate_adjclose,TSLA_open,TSLA_high,TSLA_low,TSLA_close,TSLA_adjclose,neg,pos,neu,compound,new_us_cases,new_us_death,new_ca_cases,new_ca_death
2020-04-02,60.085,61.2875,59.225,61.2325,60.9573,165934000.0,71.61353599999998,-0.05836166938299292,0.016687014650548317,96.206,98.852,89.28,90.894,90.894,0.028,0.0313333333,0.9410000000000001,-0.0856666667,29717.0,1216.0,1510.0,34.0
2020-04-03,60.7,61.425,59.7425,60.3525,60.0812,129880000.0,71.22994599999998,-0.21727915918377186,-0.014372355730978798,101.9,103.098,93.678,96.002,96.002,0.035500000000000004,0.09125000000000001,0.8732500000000001,0.6152000000000001,32318.0,1391.0,1325.0,39.0
2020-04-04,,,,,,,,,,,,,,,0.038,0.0932,0.8686,0.5744600000000001,35099.0,1556.0,1412.0,43.0
2020-04-05,,,,,,,,,,,,,,,0.064,0.093,0.843,0.9581000000000001,25616.0,1368.0,898.0,24.0
2020-04-06,62.725,65.7775,62.345,65.6175,65.3226,201820400.0,70.95575199999999,0.5538989836772406,0.08723860375624973,102.24,104.2,99.592,103.248,103.248,0.035250000000000004,0.0285,0.93625,-0.040775,30916.0,1526.0,1529.0,31.0
2020-04-07,67.7,67.925,64.75,64.8575,64.566,202887200.0,70.71290599999999,0.005285887848800221,-0.011582515086662071,109.0,113.0,106.468,109.09,109.09,0.0576666667,0.1031666667,0.8388333333,0.6227666667,30337.0,2234.0,1092.0,68.0
2020-04-08,65.685,66.8425,65.3075,66.5175,66.2185,168895200.0,70.45970999999999,-0.1675413727430809,0.02559396586438688,110.84,111.442,106.666,109.768,109.768,0.036000000000000004,0.0926666667,0.8716666667,0.9480000000000001,31820.0,2085.0,1352.0,50.0
2020-04-09,67.175,67.5175,66.175,66.9975,66.6964,162116400.0,70.18304999999998,-0.04013613175507652,0.00721701639269979,112.418,115.036,111.422,114.6,114.6,0.068,0.053,0.878,-0.5994,34699.0,2120.0,1163.0,49.0
2020-04-10,,,,,,,,,,,,,,,0.057,0.059000000000000004,0.884,0.01485,33473.0,2263.0,1143.0,68.0
2020-04-11,,,,,,,,,,,,,,,0.0645,0.079,0.8565,0.106,31720.0,2084.0,1179.0,42.0
2020-04-12,,,,,,,,,,,,,,,0.0,0.137,0.863,0.8834000000000001,27143.0,1681.0,554.0,36.0
2020-04-13,67.0775,68.425,66.4575,68.3125,68.0055,131022800.0,69.934906,-0.191797992060026,0.01962774602527274,118.032,130.4,116.106,130.19,130.19,0.066,0.07,0.864,-0.2732,25769.0,1764.0,990.0,71.0
2020-04-14,70.0,72.0625,69.5125,71.7625,71.44,194994800.0,69.82676,0.48825089984338604,0.05050326811801987,139.794,148.376,138.486,141.978,141.978,0.0408,0.0813,0.878,0.51268,26691.0,2705.0,1086.0,63.0
2020-04-15,70.6,71.5825,70.1575,71.1075,70.7879,131154400.0,69.709792,-0.3273953972105923,-0.009127939529675314,148.4,150.626,142.0,145.966,145.966,0.036000000000000004,0.08650000000000001,0.87775,0.966625,30033.0,2752.0,1758.0,69.0
2020-04-16,71.845,72.05,70.5875,71.6725,71.3504,157125200.0,69.553474,0.1980169937112289,0.007946273303770844,143.388,151.89,141.344,149.042,149.042,0.0266666667,0.07466666670000001,0.8988333333,0.66715,31613.0,2349.0,1346.0,95.0
2020-04-17,71.1725,71.7375,69.215,70.7,70.3822,215250000.0,69.36487999999999,0.3699266572134833,-0.01356965062564465,154.456,154.99,149.532,150.778,150.778,0.0517142857,0.0618571429,0.8864285714000001,-0.0805285714,31509.0,2289.0,1435.0,87.0
2020-04-18,,,,,,,,,,,,,,,0.045,0.0795,0.8755000000000001,0.5145000000000001,28398.0,1951.0,1370.0,94.0
2020-04-19,,,,,,,,,,,,,,,0.0,0.123,0.877,0.9659000000000001,25334.0,1520.0,645.0,42.0
2020-04-20,69.4875,70.42,69.2125,69.2325,68.9213,130015200.0,69.12839799999999,-0.39598048780487805,-0.020756668589501256,146.54,153.114,142.442,149.272,149.272,0.074,0.0805,0.8455,0.30555000000000004,27395.0,1837.0,2283.0,60.0
2020-04-21,69.07,69.3125,66.3575,67.0925,66.7909,180991600.0,68.87125799999998,0.3920803106098364,-0.030910618342950707,146.024,150.666,134.758,137.344,137.344,0.0267142857,0.0602857143,0.9128571429000001,0.4692142857,25514.0,2672.0,2135.0,86.0
2020-04-22,68.4025,69.475,68.05,69.025,68.7148,117057200.0,68.64502999999999,-0.35324512297808297,0.028804822213804628,140.796,146.8,137.742,146.422,146.422,0.059750000000000004,0.069,0.8712500000000001,0.1641,28831.0,2371.0,1973.0,115.0
2020-04-23,68.9675,70.4375,68.7175,68.7575,68.4485,124814400.0,68.423132,0.06626845678864692,-0.003875438770104855,145.52,146.8,140.626,141.126,141.126,0.0505,0.06987499999999999,0.8795000000000001,0.4842625,33776.0,2169.0,1885.0,93.0
2020-04-24,69.3,70.7525,69.25,70.7425,70.4245,126508800.0,68.202974,0.013575356689612737,0.028868419322556363,142.162,146.146,139.636,145.03,145.03,0.0553333333,0.0659166667,0.8785833333,0.0555916667,36741.0,2132.0,1883.0,89.0
2020-04-25,,,,,,,,,,,,,,,0.022,0.078,0.9,0.9919,34408.0,1967.0,1027.0,59.0
2020-04-26,,,,,,,,,,,,,,,0.062,0.069,0.869,0.3488,26735.0,1253.0,1300.0,45.0
2020-04-27,70.45,71.135,69.9875,70.7925,70.4743,117087600.0,67.99540999999999,-0.07447070875701928,0.0007071402707865122,147.522,159.898,147.0,159.75,159.75,0.053666666700000004,0.0684166667,0.8780833333,0.013824999999999999,23197.0,1442.0,1567.0,54.0
2020-04-28,71.27,71.4575,69.55,69.645,69.332,112004800.0,67.76460199999998,-0.04341023302211336,-0.016208745599459746,159.128,161.0,151.338,153.824,153.824,0.0701111111,0.0841111111,0.846,0.4179666667,24651.0,2394.0,1469.0,78.0
2020-04-29,71.1825,72.4175,70.9725,71.9325,71.6092,137280800.0,67.60895399999998,0.22566889990428982,0.03284486240120014,158.034,160.64,156.632,160.102,160.102,0.0437692308,0.10200000000000001,0.8542307692000001,0.8737307692,26555.0,2514.0,2417.0,95.0
2020-04-30,72.49,73.6325,72.0875,73.45,73.1199,183064000.0,67.46052399999999,0.3335003875268792,0.021096451293967814,171.038,173.964,152.7,156.376,156.376,0.0469285714,0.0909285714,0.8623571429,0.6653357143,30357.0,2210.0,1525.0,91.0
2020-05-01,71.5625,74.75,71.4625,72.2675,71.9427,60154200.0,67.30507599999999,-0.6714034436044225,-0.016099584381269655,151.0,154.554,136.608,140.264,140.264,0.081625,0.071625,0.8465,-0.0219875,33970.0,1762.0,1755.0,98.0
2020-05-02,,,,,,,,,,,,,,,,,,,29474.0,1583.0,1419.0,44.0
2020-05-03,,,,,,,,,,,,,,,0.0665,0.099,0.834,0.02245,26140.0,1331.0,1321.0,39.0
2020-05-04,72.2925,73.4225,71.58,73.29,72.9606,33392000.0,67.20607399999999,-0.44489329090903046,0.014148760054876969,140.2,152.4,139.6,152.238,152.238,0.0786666667,0.0601666667,0.8608333333,-0.32755,21962.0,1089.0,1275.0,63.0
2020-05-05,73.765,75.25,73.615,74.39,74.0556,36895200.0,67.20298799999999,0.10491135601341639,0.015008100262333353,157.958,159.784,152.436,153.642,153.642,0.053500000000000006,0.07350000000000001,0.8731,0.40391000000000005,23709.0,2234.0,2603.0,95.0
2020-05-06,75.115,75.81,74.7175,75.1575,74.8197,142333600.0,67.265456,2.8577809579565905,0.010317923290068531,155.3,157.96,152.222,156.516,156.516,0.0405,0.061500000000000006,0.898,0.05915000000000001,24504.0,2708.0,1799.0,92.0
2020-05-07,75.805,76.2925,75.4925,75.935,75.5937,115215200.0,67.32065599999999,-0.19052704350905197,0.010344869065232833,155.442,159.28,154.47,156.008,156.008,0.033800000000000004,0.0898,0.8766,0.9688800000000001,28478.0,1958.0,1898.0,81.0
2020-05-08,76.41,77.5875,76.0725,77.5325,77.393,134048000.0,67.50706199999999,0.16345759934453094,0.02380224807093716,158.754,164.8,157.402,163.884,163.884,0.035750000000000004,0.066,0.8982500000000001,0.792025,27648.0,1575.0,2049.0,93.0
2020-05-09,,,,,,,,,,,,,,,,,,,24868.0,1454.0,2119.0,67.0
2020-05-10,,,,,,,,,,,,,,,0.045,0.08,0.875,0.9909,20317.0,932.0,1259.0,25.0
2020-05-11,77.025,79.2625,76.81,78.7525,78.6108,145946400.0,67.71862199999998,0.0887622344234901,0.01573527321592388,158.102,164.8,157.0,162.258,162.258,0.051500000000000004,0.092,0.856,0.291,17621.0,982.0,1443.0,77.0
2020-05-12,79.4575,79.9225,77.7275,77.8525,77.7124,162301200.0,67.78553599999998,0.11206031803456612,-0.01142845512321456,165.4,168.658,161.6,161.882,161.882,0.019,0.0,0.981,-0.4767,22300.0,1652.0,1759.0,87.0
2020-05-13,78.0375,78.9875,75.8025,76.9125,76.7741,200622400.0,67.88091999999999,0.2361116245597691,-0.01207400620750354,164.166,165.2,152.66,158.192,158.192,0.066,0.092375,0.841625,0.5724625,21145.0,1768.0,2023.0,98.0
2020-05-14,76.1275,77.4475,75.3825,77.385,77.2457,158929200.0,67.91893799999998,-0.20781926644282991,0.006142696560428518,156.0,160.672,152.8,160.666,160.666,0.0625714286,0.0665714286,0.871,-0.0331857143,26961.0,1738.0,1772.0,76.0
2020-05-15,75.0875,76.975,75.0525,76.9275,76.789,166348400.0,67.99669999999999,0.04668242210997098,-0.005912303209110642,158.07,161.01,157.31,159.834,159.834,0.06925,0.0811666667,0.8498333333,0.20775000000000002,26237.0,1593.0,1857.0,96.0
2020-05-16,,,,,,,,,,,,,,,0.0475,0.062,0.891,0.045700000000000005,23658.0,1225.0,2046.0,57.0
2020-05-17,,,,,,,,,,,,,,,,,,,19013.0,844.0,1591.0,41.0
2020-05-18,78.2925,79.125,77.58,78.74,78.5983,135372400.0,68.130012,-0.1862115896515987,0.023561968511114785,165.556,166.944,160.776,162.726,162.726,0.060500000000000005,0.0765,0.863,0.2579166667,21824.0,846.0,1365.0,32.0
2020-05-19,78.7575,79.63,78.2525,78.285,78.1441,101729600.0,68.368026,-0.24852037786136613,-0.005778750939905828,163.034,164.414,161.216,161.602,161.602,0.0316,0.1082,0.8602000000000001,0.9055200000000001,20969.0,1520.0,2262.0,102.0
2020-05-20,79.17,79.88,79.13,79.8075,79.6639,111504800.0,68.541016,0.09609002689482707,0.01944868518544591,164.1,165.2,162.36,163.112,163.112,0.0511428571,0.067,0.8818571429000001,0.4009571429,23066.0,1477.0,2140.0,106.0
2020-05-21,79.665,80.2225,78.9675,79.2125,79.0699,102688800.0,68.751454,-0.07906386092796006,-0.007456325889141683,163.2,166.5,159.2,165.52,165.52,0.0293333333,0.0526666667,0.9176666667000001,0.3211666667,25732.0,1311.0,2247.0,88.0
2020-05-22,78.9425,79.8075,78.8375,79.7225,79.579,81803200.0,69.107462,-0.20338732169428408,0.006438606852923671,164.434,166.356,162.4,163.376,163.376,0.0356666667,0.058,0.906,0.8053333333,23795.0,1288.0,2187.0,78.0
2020-05-23,,,,,,,,,,,,,,,0.069,0.051000000000000004,0.88,-0.9565,22269.0,1049.0,2079.0,66.0
2020-05-24,,,,,,,,,,,,,,,,,,,20031.0,620.0,1848.0,21.0
2020-05-25,,,,,,,,,,,,,,,0.028,0.125,0.847,0.965,19100.0,510.0,2175.0,19.0
2020-05-26,80.875,81.06,79.125,79.1825,79.04,125522000.0,69.304658,0.5344387505623251,-0.006773143668555615,166.9,166.92,163.142,163.774,163.774,0.023333333300000002,0.062,0.9148333333,0.6052333333000001,18893.0,747.0,2247.0,70.0
2020-05-27,79.035,79.6775,78.2725,79.5275,79.3844,112945200.0,69.68674,-0.10019598158091808,0.004357287449392626,164.172,165.542,157.0,164.046,164.046,0.0888,0.0738,0.8376,0.34844,18742.0,1485.0,2717.0,89.0
2020-05-28,79.1925,80.86,78.9075,79.5625,79.4193,133560800.0,70.016508,0.18252745579272073,0.000439632975748478,162.702,164.95,160.338,161.162,161.162,0.07,0.07025,0.8597500000000001,0.023774999999999998,22510.0,1200.0,2189.0,95.0
2020-05-29,79.8125,80.2875,79.1175,79.485,79.3419,153598000.0,70.37554,0.15002306065851656,-0.0009745741904047436,161.75,167.0,160.842,167.0,167.0,0.028,0.0773333333,0.8943333333,0.3690666667,24548.0,1190.0,2992.0,88.0
2020-05-30,,,,,,,,,,,,,,,,,,,23397.0,963.0,3705.0,57.0
2020-05-31,,,,,,,,,,,,,,,0.164,0.101,0.735,-0.9488000000000001,20634.0,604.0,2423.0,38.0
2020-06-01,79.4375,80.5875,79.3025,80.4625,80.3177,80791200.0,70.763494,-0.4740087761559395,0.01229867195012984,171.6,179.8,170.82,179.62,179.62,0.054,0.0861666667,0.86,0.074,21896.0,734.0,2304.0,35.0
2020-06-02,80.1875,80.86,79.7325,80.835,80.6895,87642800.0,71.236236,0.08480626602897345,0.004629116620620277,178.94,181.732,174.2,176.312,176.312,0.0478,0.0815333333,0.8706,0.2942466667,20786.0,1082.0,2377.0,75.0
2020-06-03,81.165,81.55,80.575,81.28,81.1337,104491200.0,71.74210199999999,0.1922394081430534,0.005505053321683853,177.624,179.588,176.02,176.592,176.592,0.0946666667,0.0443333333,0.861,-0.7515000000000001,19986.0,989.0,2120.0,61.0
2020-06-04,81.0975,81.405,80.195,80.58,80.435,87560400.0,72.12195,-0.16203086958518995,-0.008611711286432176,177.976,179.15,171.688,172.876,172.876,0.036000000000000004,0.105,0.8591428571,0.9754571429000001,21615.0,1008.0,3094.0,63.0
2020-06-05,80.8375,82.9375,80.8075,82.875,82.7258,137250400.0,72.554384,0.5674939812974815,0.028480139242866964,175.568,177.304,173.24,177.132,177.132,0.0458333333,0.0933333333,0.8608333333,0.60075,28707.0,1112.0,3115.0,74.0
2020-06-06,,,,,,,,,,,,,,,,,,,22510.0,728.0,2796.0,67.0
2020-06-07,,,,,,,,,,,,,,,0.014,0.09,0.896,0.8779,18615.0,390.0,2507.0,27.0
2020-06-08,82.5625,83.4,81.83,83.365,83.215,95654400.0,72.932292,-0.3030665120101654,0.005913511866914514,183.8,190.0,181.832,189.984,189.984,0.0626666667,0.058333333300000005,0.879,-0.3537,18205.0,722.0,2170.0,44.0
2020-06-09,83.035,86.4025,83.0025,85.9975,85.8427,147712400.0,73.41601400000002,0.544230061554931,0.031577239680345974,188.002,190.888,184.786,188.134,188.134,0.05,0.088625,0.8612500000000001,0.5182875,18805.0,1030.0,2702.0,79.0
2020-06-10,86.975,88.6925,86.5225,88.21,88.0512,166651600.0,73.908714,0.1282167238498596,0.02572728956568236,198.376,205.496,196.5,205.01,205.01,0.0546,0.09240000000000001,0.853,0.8601000000000001,22850.0,929.0,3090.0,105.0
2020-06-11,87.3275,87.765,83.87,83.975,83.8239,201662400.0,74.319456,0.21008379157475837,-0.048009567160924554,198.04,203.792,194.4,194.568,194.568,0.0453,0.0829,0.8718,0.27355,23201.0,877.0,2702.0,62.0
2020-06-12,86.18,86.95,83.555,84.7,84.5476,200146000.0,74.811272,-0.007519497933179413,0.008633575865594515,196.0,197.596,182.52,187.056,187.056,0.061250000000000006,0.07975,0.859,0.454225,25492.0,779.0,3660.0,46.0
2020-06-13,,,,,,,,,,,,,,,0.106,0.076,0.8180000000000001,-0.79805,25334.0,692.0,3212.0,74.0
2020-06-14,,,,,,,,,,,,,,,,,,,19130.0,317.0,2597.0,26.0
2020-06-15,83.3125,86.42,83.145,85.7475,85.5932,138808800.0,75.30399,-0.30646228253375035,0.012366997998760381,183.558,199.768,181.7,198.18,198.18,0.028,0.075,0.897,0.8895000000000001,20117.0,448.0,2108.0,32.0
2020-06-16,87.865,88.3,86.18,88.02,87.8616,165428800.0,75.859598,0.1917745848966348,0.026502105307430964,202.37,202.576,192.478,196.426,196.426,0.0400833333,0.083,0.8769166667,0.6902,24883.0,769.0,3455.0,87.0
2020-06-17,88.7875,88.85,87.7725,87.8975,87.7393,114406400.0,76.30793200000001,-0.30842513516388925,-0.0013919619037212575,197.542,201.0,196.514,198.358,198.358,0.0763333333,0.073,0.851,0.2697666667,25653.0,761.0,4084.0,82.0
2020-06-18,87.8525,88.3625,87.305,87.9325,87.7742,96820400.0,76.772096,-0.15371517677332736,0.0003977693006439904,200.6,203.84,198.894,200.792,200.792,0.0448571429,0.0881428571,0.8671428571,0.4430285714,28059.0,727.0,4317.0,70.0
2020-06-19,88.66,89.14,86.2875,87.43,87.2726,264476000.0,77.193178,1.7316144118388272,-0.005714663306529667,202.556,203.194,198.268,200.18,200.18,0.0511428571,0.105,0.8441428571,0.6278,30835.0,698.0,3893.0,64.0
2020-06-20,,,,,,,,,,,,,,,0.066,0.084,0.851,0.7876000000000001,32025.0,546.0,4515.0,71.0
2020-06-21,,,,,,,,,,,,,,,,,,,26379.0,257.0,4230.0,20.0
2020-06-22,87.835,89.865,87.7875,89.7175,89.556,135445200.0,77.65037000000001,-0.4878733798151817,0.02616399648916155,199.99,201.776,198.004,198.864,198.864,0.0463333333,0.0702,0.8834000000000001,0.4082933333,30465.0,360.0,5019.0,65.0
2020-06-23,91.0,93.095,90.5675,91.6325,91.4676,212155600.0,78.119612,0.5663574641257129,0.021345303497253196,199.776,202.4,198.802,200.356,200.356,0.05,0.0628461538,0.8871538462,0.2446769231,35059.0,833.0,7149.0,52.0
2020-06-24,91.25,92.1975,89.63,90.015,89.853,192623200.0,78.48787200000001,-0.09206638900882183,-0.01765215223751372,198.822,200.176,190.628,192.17,192.17,0.0451818182,0.0461818182,0.9088181818000001,-0.2730272727,36980.0,767.0,5349.0,101.0
2020-06-25,90.175,91.25,89.3925,91.21,91.0458,137522400.0,78.89303000000001,-0.28605484697585754,0.013275015859236815,190.854,197.196,187.43,197.196,197.196,0.051750000000000004,0.061,0.8871249999999999,-0.3202375,41173.0,2466.0,5269.0,79.0
2020-06-26,91.1025,91.33,88.255,88.4075,88.2484,205256800.0,79.23099,0.4925335799840608,-0.03072519545108062,198.956,199.0,190.974,191.948,191.948,0.0618,0.0776,0.8606,0.41142,45528.0,633.0,6209.0,60.0
2020-06-27,,,,,,,,,,,,,,,0.099,0.083,0.8170000000000001,-0.9344,42299.0,511.0,5120.0,33.0
2020-06-28,,,,,,,,,,,,,,,0.0395,0.046,0.9145000000000001,-0.31670000000000004,39506.0,271.0,7083.0,31.0
2020-06-29,88.3125,90.5425,87.82,90.445,90.2822,130646000.0,79.62899000000002,-0.36349977199293765,0.023046310188060058,193.802,202.0,189.704,201.87,201.87,0.042333333300000005,0.0623333333,0.8953333333,0.6271666667,39494.0,347.0,9480.0,44.0
2020-06-30,90.02,91.495,90.0,91.2,91.0359,140223200.0,80.07128200000001,0.07330649235338242,0.008348267986380426,201.3,217.538,200.746,215.962,215.962,0.08700000000000001,0.073,0.839,-0.0862,48385.0,1300.0,7407.0,110.0
2020-07-01,,,,,,,,,,,,,,,0.084,0.084,0.8320000000000001,-0.25,0.0,0.0,0.0,0.0
